event_name,date,latitude,longitude,rainfall_mm,antecedent_7day_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_kmh,precipitation_hours,evapotranspiration_mm,soil_moisture,elevation_m,river_discharge_m3s,flood_nearby,landslide_occurred
Colombia_Quetame_2023,2023-08-12,4.38,-73.87,4.6,38.0,17.4,8.9,98,9.3,11.0,2.98,0.389,2526.0,0.55,0,1
Colombia_Quetame_2023,2023-08-13,4.38,-73.87,3.4,38.0,16.6,9.5,99,9.9,14.0,3.67,0.38,2526.0,0.54,0,1
Colombia_Quetame_2023,2023-08-14,4.38,-73.87,1.7,38.0,17.6,7.8,98,8.7,10.0,3.87,0.365,2526.0,0.53,0,1
Colombia_Quetame_2023,2023-08-15,4.38,-73.87,4.8,38.0,16.0,9.7,99,8.7,15.0,2.51,0.376,2526.0,0.54,0,1
Colombia_Mocoa_2017,2017-03-31,1.15,-76.65,28.7,59.8,26.4,19.5,100,9.0,20.0,2.01,0.426,598.0,44.39,0,1
Colombia_Mocoa_2017,2017-04-01,1.15,-76.65,30.6,59.8,26.3,19.4,100,5.5,14.0,2.54,0.423,598.0,41.07,0,1
Colombia_Mocoa_2017,2017-04-02,1.15,-76.65,0.7,59.8,27.4,18.4,95,6.4,3.0,3.63,0.404,598.0,35.14,0,1
Colombia_Mocoa_2017,2017-04-03,1.15,-76.65,2.4,59.8,28.6,20.0,91,9.3,11.0,4.3,0.397,598.0,30.92,0,1
Colombia_Mocoa_2017,2017-04-04,1.15,-76.65,0.6,59.8,27.3,19.0,93,10.0,4.0,3.99,0.391,598.0,27.97,0,1
Colombia_Mocoa_2017,2017-04-05,1.15,-76.65,3.9,59.8,29.1,19.4,100,11.4,7.0,4.45,0.397,598.0,25.73,0,1
Colombia_Mocoa_2017,2017-04-06,1.15,-76.65,1.4,59.8,29.0,19.9,88,11.9,8.0,4.65,0.389,598.0,23.95,0,1
Colombia_Mocoa_2017,2017-04-07,1.15,-76.65,5.4,59.8,26.6,20.8,94,9.4,12.0,2.51,0.399,598.0,22.33,0,1
Colombia_Mocoa_2017,2017-04-08,1.15,-76.65,1.0,59.8,29.0,20.5,86,7.2,5.0,4.1,0.392,598.0,21.96,0,1
Colombia_Mocoa_2017,2017-04-09,1.15,-76.65,13.5,59.8,26.4,20.3,100,8.2,15.0,3.21,0.415,598.0,27.31,0,1
Colombia_Mocoa_2017,2017-04-10,1.15,-76.65,10.9,59.8,27.2,20.5,99,7.6,12.0,3.84,0.409,598.0,43.67,0,1
Colombia_Mocoa_2017,2017-04-11,1.15,-76.65,22.2,59.8,26.3,19.7,100,4.7,17.0,3.05,0.424,598.0,47.64,0,1
Colombia_Mocoa_2017,2017-04-12,1.15,-76.65,88.7,59.8,22.6,20.1,100,5.6,20.0,0.91,0.427,598.0,40.5,0,1
Colombia_Mocoa_2017,2017-04-13,1.15,-76.65,11.3,59.8,25.2,19.0,100,7.1,17.0,2.21,0.424,598.0,94.28,0,1
Colombia_Mocoa_2017,2017-04-14,1.15,-76.65,7.3,59.8,25.3,19.9,100,5.1,16.0,1.77,0.418,598.0,62.39,0,1
Colombia_Mocoa_2017,2017-04-15,1.15,-76.65,25.5,59.8,24.7,20.2,100,4.3,13.0,1.76,0.424,598.0,46.21,0,1
Colombia_Mocoa_2017,2017-04-16,1.15,-76.65,1.2,59.8,27.9,20.7,85,9.7,4.0,4.05,0.408,598.0,37.82,0,1
Colombia_Mocoa_2017,2017-04-17,1.15,-76.65,1.0,59.8,27.4,20.5,90,6.6,6.0,3.25,0.396,598.0,33.04,0,1
Colombia_Mocoa_2017,2017-04-18,1.15,-76.65,1.3,59.8,25.3,20.6,91,5.9,8.0,2.8,0.391,598.0,30.92,0,1
Colombia_Mocoa_2017,2017-04-19,1.15,-76.65,3.9,59.8,26.6,20.5,96,5.0,13.0,2.94,0.391,598.0,30.62,0,1
Colombia_Mocoa_2017,2017-04-20,1.15,-76.65,1.7,59.8,27.0,20.6,96,6.8,8.0,3.15,0.405,598.0,36.07,0,1
Colombia_Mocoa_2017,2017-04-21,1.15,-76.65,0.9,59.8,26.6,21.2,93,4.5,5.0,2.96,0.408,598.0,37.9,0,1
Colombia_Mocoa_2017,2017-04-22,1.15,-76.65,45.7,59.8,26.8,19.9,100,5.4,13.0,2.22,0.42,598.0,49.0,0,1
Colombia_Mocoa_2017,2017-04-23,1.15,-76.65,5.3,59.8,28.0,20.2,94,8.1,9.0,3.57,0.416,598.0,40.21,0,1
Colombia_Mocoa_2017,2017-04-24,1.15,-76.65,7.3,59.8,27.7,19.4,100,8.5,14.0,3.68,0.417,598.0,33.67,0,1
Colombia_Mocoa_2017,2017-04-25,1.15,-76.65,5.0,59.8,27.9,19.7,94,6.6,7.0,3.82,0.405,598.0,29.69,0,1
Colombia_Mocoa_2017,2017-04-26,1.15,-76.65,0.6,59.8,27.3,20.6,96,8.9,4.0,3.13,0.401,598.0,28.44,0,1
Colombia_Mocoa_2017,2017-04-27,1.15,-76.65,4.3,59.8,28.3,19.3,97,9.0,10.0,3.97,0.401,598.0,27.38,0,1
Colombia_Mocoa_2017,2017-04-28,1.15,-76.65,9.9,59.8,25.1,20.2,100,8.7,21.0,2.51,0.414,598.0,25.79,0,1
Colombia_Mocoa_2017,2017-04-29,1.15,-76.65,29.3,59.8,25.3,19.5,100,8.3,24.0,2.38,0.427,598.0,24.94,0,1
SriLanka_Aranayake_2016,2016-05-17,7.02,80.38,66.7,536.4,26.3,23.4,99,14.4,24.0,2.19,0.477,325.0,15.87,0,1
SriLanka_Aranayake_2016,2016-05-18,7.02,80.38,14.7,536.4,27.6,22.7,99,13.4,16.0,3.23,0.472,325.0,13.69,0,1
SriLanka_Aranayake_2016,2016-05-19,7.02,80.38,18.7,536.4,27.3,23.6,99,12.8,24.0,2.62,0.476,325.0,12.4,0,1
SriLanka_Aranayake_2016,2016-05-20,7.02,80.38,22.3,536.4,27.2,23.3,99,9.6,21.0,2.61,0.464,325.0,11.56,0,1
SriLanka_Aranayake_2016,2016-05-21,7.02,80.38,7.0,536.4,27.4,24.1,97,12.1,15.0,3.0,0.47,325.0,10.72,0,1
SriLanka_Aranayake_2016,2016-05-22,7.02,80.38,4.4,536.4,27.7,24.0,96,10.8,13.0,3.19,0.49,325.0,10.04,0,1
SriLanka_Aranayake_2016,2016-05-23,7.02,80.38,7.1,536.4,28.0,23.9,98,13.6,23.0,3.47,0.503,325.0,9.4,0,1
SriLanka_Aranayake_2016,2016-05-24,7.02,80.38,9.6,536.4,27.1,23.9,98,10.6,24.0,2.79,0.5,325.0,8.89,0,1
SriLanka_Aranayake_2016,2016-05-25,7.02,80.38,11.2,536.4,27.6,23.4,99,12.8,19.0,3.57,0.484,325.0,8.44,0,1
SriLanka_Aranayake_2016,2016-05-26,7.02,80.38,3.7,536.4,28.2,23.6,98,12.4,14.0,3.61,0.497,325.0,7.99,0,1
SriLanka_Aranayake_2016,2016-05-27,7.02,80.38,12.0,536.4,27.7,23.3,99,10.5,16.0,3.04,0.489,325.0,7.57,0,1
SriLanka_Aranayake_2016,2016-05-28,7.02,80.38,10.1,536.4,27.0,22.9,98,8.8,21.0,2.16,0.483,325.0,7.28,0,1
SriLanka_Aranayake_2016,2016-05-29,7.02,80.38,5.8,536.4,26.0,22.8,98,10.7,18.0,2.45,0.503,325.0,6.96,0,1
SriLanka_Aranayake_2016,2016-05-30,7.02,80.38,5.8,536.4,27.5,22.7,98,12.6,12.0,3.28,0.493,325.0,6.59,0,1
SriLanka_Aranayake_2016,2016-05-31,7.02,80.38,5.2,536.4,26.7,23.0,98,11.0,17.0,2.87,0.499,325.0,6.28,0,1
SriLanka_Aranayake_2016,2016-06-01,7.02,80.38,5.5,536.4,27.0,23.1,98,14.3,20.0,3.29,0.503,325.0,5.97,0,1
SriLanka_Aranayake_2016,2016-06-02,7.02,80.38,6.4,536.4,27.4,23.0,98,11.4,19.0,3.26,0.505,325.0,5.65,0,1
SriLanka_Aranayake_2016,2016-06-03,7.02,80.38,5.8,536.4,26.3,23.1,99,13.1,23.0,2.68,0.504,325.0,5.41,0,1
SriLanka_Aranayake_2016,2016-06-04,7.02,80.38,5.4,536.4,27.0,23.2,98,11.9,16.0,3.26,0.504,325.0,5.15,0,1
SriLanka_Aranayake_2016,2016-06-05,7.02,80.38,6.2,536.4,26.9,23.4,97,12.1,19.0,3.37,0.505,325.0,4.9,0,1
SriLanka_Aranayake_2016,2016-06-06,7.02,80.38,4.7,536.4,27.5,23.3,98,12.2,15.0,3.48,0.501,325.0,4.69,0,1
SriLanka_Aranayake_2016,2016-06-07,7.02,80.38,5.4,536.4,27.5,23.3,96,13.3,14.0,3.27,0.495,325.0,4.43,0,1
SriLanka_Aranayake_2016,2016-06-08,7.02,80.38,9.8,536.4,27.2,23.2,98,14.8,19.0,3.23,0.483,325.0,4.25,0,1
SriLanka_Aranayake_2016,2016-06-09,7.02,80.38,4.1,536.4,27.3,23.2,96,13.4,13.0,3.42,0.458,325.0,4.09,0,1
SriLanka_Aranayake_2016,2016-06-10,7.02,80.38,4.9,536.4,27.6,22.8,96,13.2,10.0,3.67,0.485,325.0,3.91,0,1
SriLanka_Aranayake_2016,2016-06-11,7.02,80.38,0.7,536.4,27.8,22.9,96,12.4,3.0,3.29,0.481,325.0,3.75,0,1
SriLanka_Aranayake_2016,2016-06-12,7.02,80.38,11.4,536.4,27.5,22.9,99,11.6,17.0,2.83,0.482,325.0,3.53,0,1
SriLanka_Aranayake_2016,2016-06-13,7.02,80.38,9.4,536.4,27.4,22.5,98,12.9,20.0,3.26,0.484,325.0,3.5,0,1
SriLanka_Aranayake_2016,2016-06-14,7.02,80.38,4.9,536.4,27.2,22.5,99,15.5,15.0,3.44,0.487,325.0,3.38,0,1
SriLanka_Aranayake_2016,2016-06-15,7.02,80.38,3.6,536.4,27.1,22.2,99,19.1,14.0,3.82,0.496,325.0,3.25,0,1
SriLanka_2017,2017-05-26,6.82,80.68,28.8,69.0,19.1,15.9,100,19.4,24.0,1.21,0.511,1626.0,1.19,0,1
SriLanka_2017,2017-05-27,6.82,80.68,9.7,69.0,20.0,16.9,100,18.5,24.0,2.28,0.509,1626.0,1.22,0,1
SriLanka_2017,2017-05-28,6.82,80.68,12.2,69.0,19.5,16.6,100,21.2,24.0,2.56,0.511,1626.0,1.19,0,1
SriLanka_2017,2017-05-29,6.82,80.68,25.0,69.0,19.3,15.9,100,22.9,24.0,2.05,0.513,1626.0,1.19,0,1
SriLanka_2017,2017-05-30,6.82,80.68,34.4,69.0,19.0,15.4,100,21.2,24.0,1.42,0.512,1626.0,1.28,0,1
SriLanka_2017,2017-05-31,6.82,80.68,11.1,69.0,19.2,16.1,100,22.7,24.0,1.57,0.514,1626.0,1.53,0,1
SriLanka_2017,2017-06-01,6.82,80.68,10.5,69.0,19.2,15.5,99,23.1,24.0,1.77,0.511,1626.0,1.53,0,1
SriLanka_2017,2017-06-02,6.82,80.68,7.3,69.0,17.9,16.1,100,24.4,24.0,1.34,0.509,1626.0,1.65,0,1
SriLanka_2017,2017-06-03,6.82,80.68,4.0,69.0,18.0,15.7,100,26.1,22.0,1.29,0.503,1626.0,1.75,0,1
SriLanka_2017,2017-06-04,6.82,80.68,3.8,69.0,18.4,15.8,100,20.9,15.0,1.67,0.498,1626.0,1.69,0,1
SriLanka_2017,2017-06-05,6.82,80.68,4.2,69.0,19.5,16.2,100,17.1,19.0,1.88,0.501,1626.0,1.62,0,1
SriLanka_2017,2017-06-06,6.82,80.68,2.5,69.0,20.1,16.3,99,18.4,16.0,2.67,0.494,1626.0,1.59,0,1
SriLanka_2017,2017-06-07,6.82,80.68,6.6,69.0,19.5,16.1,100,20.2,21.0,2.14,0.501,1626.0,1.53,0,1
SriLanka_2017,2017-06-08,6.82,80.68,0.2,69.0,20.2,15.7,99,22.1,2.0,3.27,0.488,1626.0,1.5,0,1
SriLanka_2017,2017-06-09,6.82,80.68,0.1,69.0,20.0,14.8,100,20.1,1.0,3.47,0.472,1626.0,1.44,0,1
SriLanka_2017,2017-06-10,6.82,80.68,4.0,69.0,19.5,15.4,100,21.6,20.0,3.1,0.47,1626.0,1.34,0,1
SriLanka_2017,2017-06-11,6.82,80.68,8.7,69.0,19.0,15.6,99,19.8,18.0,2.69,0.5,1626.0,1.31,0,1
SriLanka_2017,2017-06-12,6.82,80.68,1.9,69.0,20.0,15.3,99,17.9,14.0,3.25,0.487,1626.0,1.25,0,1
SriLanka_2017,2017-06-13,6.82,80.68,2.6,69.0,20.8,16.1,100,14.8,14.0,3.08,0.488,1626.0,1.19,0,1
SriLanka_2017,2017-06-14,6.82,80.68,3.2,69.0,21.1,16.6,100,11.2,11.0,2.48,0.491,1626.0,1.16,0,1
SriLanka_2017,2017-06-15,6.82,80.68,4.8,69.0,20.2,16.2,100,11.5,13.0,2.46,0.488,1626.0,1.16,0,1
SriLanka_2017,2017-06-16,6.82,80.68,4.1,69.0,20.8,15.8,100,10.8,16.0,2.41,0.483,1626.0,1.19,0,1
SriLanka_2017,2017-06-17,6.82,80.68,1.7,69.0,20.5,15.8,100,13.7,4.0,2.75,0.479,1626.0,1.25,0,1
SriLanka_2017,2017-06-18,6.82,80.68,2.0,69.0,20.1,16.2,100,15.0,10.0,2.84,0.471,1626.0,1.22,0,1
SriLanka_2017,2017-06-19,6.82,80.68,4.7,69.0,19.6,16.3,100,17.6,23.0,2.42,0.475,1626.0,1.22,0,1
SriLanka_2017,2017-06-20,6.82,80.68,3.3,69.0,20.0,16.1,100,16.3,18.0,2.61,0.477,1626.0,1.19,0,1
SriLanka_2017,2017-06-21,6.82,80.68,1.4,69.0,19.9,15.7,100,16.4,11.0,2.73,0.471,1626.0,1.2,0,1
SriLanka_2017,2017-06-22,6.82,80.68,1.0,69.0,19.7,15.5,100,18.9,9.0,3.07,0.455,1626.0,1.14,0,1
SriLanka_2017,2017-06-23,6.82,80.68,6.2,69.0,19.0,15.8,99,21.7,20.0,2.19,0.465,1626.0,1.12,0,1
SriLanka_2017,2017-06-24,6.82,80.68,15.3,69.0,18.2,15.6,100,20.6,24.0,1.29,0.509,1626.0,1.17,0,1
Uganda_Bududa_2018,2018-10-11,1.0,34.33,10.9,7.6000000000000005,23.5,17.5,96,7.6,13.0,2.96,0.464,1318.0,43.46,0,1
Uganda_Bududa_2018,2018-10-12,1.0,34.33,2.7,7.6000000000000005,22.7,17.5,89,8.2,10.0,2.65,0.443,1318.0,42.25,0,1
Uganda_Bududa_2018,2018-10-13,1.0,34.33,0.4,7.6000000000000005,25.8,17.7,89,9.9,2.0,4.4,0.442,1318.0,42.15,0,1
Uganda_Bududa_2018,2018-10-14,1.0,34.33,24.2,7.6000000000000005,23.5,17.0,93,10.1,15.0,2.91,0.488,1318.0,43.87,0,1
Uganda_Bududa_2018,2018-10-15,1.0,34.33,41.0,7.6000000000000005,24.2,17.3,97,6.0,13.0,3.38,0.498,1318.0,44.71,0,1
Uganda_Bududa_2018,2018-10-16,1.0,34.33,0.7,7.6000000000000005,24.7,17.0,86,8.4,5.0,3.61,0.48,1318.0,45.24,0,1
Uganda_Bududa_2018,2018-10-17,1.0,34.33,0.3,7.6000000000000005,24.9,17.0,81,7.7,2.0,3.93,0.468,1318.0,45.56,0,1
Uganda_Bududa_2018,2018-10-18,1.0,34.33,10.6,7.6000000000000005,24.0,17.4,88,9.9,11.0,2.78,0.472,1318.0,46.42,0,1
Uganda_Bududa_2018,2018-10-19,1.0,34.33,20.2,7.6000000000000005,23.6,17.2,99,5.8,13.0,2.85,0.483,1318.0,49.23,0,1
Uganda_Bududa_2018,2018-10-20,1.0,34.33,8.0,7.6000000000000005,23.5,16.5,96,6.9,9.0,3.15,0.499,1318.0,50.4,0,1
Uganda_Bududa_2018,2018-10-21,1.0,34.33,0.1,7.6000000000000005,24.5,16.6,87,10.4,1.0,4.19,0.474,1318.0,49.58,0,1
Uganda_Bududa_2018,2018-10-22,1.0,34.33,0.0,7.6000000000000005,24.7,17.2,84,9.2,0.0,4.2,0.459,1318.0,48.66,0,1
Uganda_Bududa_2018,2018-10-23,1.0,34.33,0.2,7.6000000000000005,24.2,17.0,88,7.6,2.0,4.03,0.445,1318.0,47.75,0,1
Uganda_Bududa_2018,2018-10-24,1.0,34.33,0.3,7.6000000000000005,23.4,16.3,89,10.7,3.0,3.82,0.436,1318.0,47.42,0,1
Uganda_Bududa_2018,2018-10-25,1.0,34.33,3.2,7.6000000000000005,24.7,16.7,89,10.0,9.0,3.21,0.443,1318.0,47.64,0,1
Uganda_Bududa_2018,2018-10-26,1.0,34.33,0.1,7.6000000000000005,24.3,18.2,81,11.6,1.0,4.01,0.433,1318.0,48.32,0,1
Uganda_Bududa_2018,2018-10-27,1.0,34.33,5.6,7.6000000000000005,23.3,16.8,93,6.8,15.0,3.15,0.436,1318.0,49.12,0,1
Uganda_Bududa_2018,2018-10-28,1.0,34.33,4.2,7.6000000000000005,23.6,17.3,94,10.3,9.0,2.91,0.494,1318.0,50.05,0,1
Uganda_Bududa_2018,2018-10-29,1.0,34.33,9.5,7.6000000000000005,25.3,17.0,89,9.1,10.0,3.69,0.495,1318.0,50.52,0,1
Uganda_Bududa_2018,2018-10-30,1.0,34.33,1.0,7.6000000000000005,25.8,17.0,89,9.2,2.0,4.27,0.492,1318.0,51.24,0,1
Uganda_Bududa_2018,2018-10-31,1.0,34.33,0.6,7.6000000000000005,24.3,17.5,89,6.9,3.0,3.48,0.473,1318.0,51.84,0,1
Uganda_Bududa_2018,2018-11-01,1.0,34.33,1.0,7.6000000000000005,24.0,17.8,88,6.5,4.0,3.27,0.466,1318.0,51.12,0,1
Uganda_Bududa_2018,2018-11-02,1.0,34.33,2.1,7.6000000000000005,24.2,16.6,92,5.8,5.0,3.16,0.478,1318.0,50.64,0,1
Uganda_Bududa_2018,2018-11-03,1.0,34.33,2.3,7.6000000000000005,23.3,17.8,94,7.9,8.0,2.71,0.494,1318.0,50.64,0,1
Uganda_Bududa_2018,2018-11-04,1.0,34.33,2.9,7.6000000000000005,22.9,17.5,92,8.6,17.0,2.77,0.483,1318.0,51.6,0,1
Uganda_Bududa_2018,2018-11-05,1.0,34.33,4.8,7.6000000000000005,23.6,17.5,92,7.2,10.0,3.02,0.493,1318.0,52.33,0,1
Uganda_Bududa_2018,2018-11-06,1.0,34.33,0.1,7.6000000000000005,24.9,15.7,93,7.9,1.0,4.02,0.473,1318.0,52.21,0,1
Uganda_Bududa_2018,2018-11-07,1.0,34.33,0.4,7.6000000000000005,25.6,18.1,83,7.6,1.0,3.91,0.458,1318.0,51.72,0,1
Uganda_Bududa_2018,2018-11-08,1.0,34.33,0.0,7.6000000000000005,25.9,16.7,80,11.8,0.0,4.25,0.446,1318.0,51.0,0,1
Uganda_Bududa_2018,2018-11-09,1.0,34.33,2.6,7.6000000000000005,24.1,17.2,90,9.6,6.0,3.45,0.45,1318.0,50.52,0,1
SierraLeone_Freetown_2017,2017-08-14,8.49,-13.23,16.8,60.7,27.4,22.7,100,12.4,21.0,2.94,0.427,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-15,8.49,-13.23,5.6,60.7,26.2,23.9,95,15.3,16.0,2.17,0.419,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-16,8.49,-13.23,15.2,60.7,26.9,22.5,100,23.1,16.0,1.95,0.427,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-17,8.49,-13.23,2.7,60.7,27.0,23.5,95,15.9,10.0,2.97,0.413,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-18,8.49,-13.23,9.3,60.7,26.9,24.0,96,21.9,18.0,3.05,0.405,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-19,8.49,-13.23,16.4,60.7,27.4,23.1,100,18.1,19.0,2.77,0.424,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-20,8.49,-13.23,6.2,60.7,26.1,23.5,93,15.9,20.0,2.79,0.412,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-21,8.49,-13.23,1.6,60.7,27.9,23.5,93,15.6,11.0,3.69,0.397,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-22,8.49,-13.23,58.6,60.7,25.2,22.6,100,19.5,24.0,1.84,0.425,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-23,8.49,-13.23,131.9,60.7,24.8,22.6,100,22.9,23.0,0.96,0.433,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-24,8.49,-13.23,4.8,60.7,27.0,22.2,99,16.4,15.0,3.66,0.41,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-25,8.49,-13.23,2.5,60.7,26.8,24.5,90,14.1,14.0,2.98,0.405,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-26,8.49,-13.23,10.5,60.7,25.9,23.5,94,15.6,19.0,1.89,0.417,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-27,8.49,-13.23,67.7,60.7,25.2,22.8,100,24.1,24.0,1.27,0.434,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-28,8.49,-13.23,13.5,60.7,26.9,22.6,100,15.3,17.0,3.11,0.421,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-29,8.49,-13.23,1.9,60.7,27.4,24.5,91,13.5,12.0,3.58,0.399,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-30,8.49,-13.23,11.9,60.7,26.0,23.1,100,16.2,17.0,2.0,0.403,0.0,,0,1
SierraLeone_Freetown_2017,2017-08-31,8.49,-13.23,20.0,60.7,27.6,22.8,100,17.0,13.0,2.98,0.42,0.0,,0,1
SierraLeone_Freetown_2017,2017-09-01,8.49,-13.23,0.8,60.7,27.9,24.1,92,14.3,3.0,4.03,0.393,0.0,,0,1
SierraLeone_Freetown_2017,2017-09-02,8.49,-13.23,8.2,60.7,26.1,23.0,100,14.2,18.0,2.09,0.396,0.0,,0,1
SierraLeone_Freetown_2017,2017-09-03,8.49,-13.23,43.1,60.7,24.7,22.9,100,14.8,24.0,0.89,0.426,0.0,,0,1
SierraLeone_Freetown_2017,2017-09-04,8.49,-13.23,39.9,60.7,24.6,22.4,100,19.0,21.0,1.6,0.431,0.0,,0,1
SierraLeone_Freetown_2017,2017-09-05,8.49,-13.23,18.9,60.7,27.2,23.4,94,15.0,17.0,3.07,0.423,0.0,,0,1
SierraLeone_Freetown_2017,2017-09-06,8.49,-13.23,2.3,60.7,27.6,24.3,91,12.3,10.0,3.58,0.4,0.0,,0,1
SierraLeone_Freetown_2017,2017-09-07,8.49,-13.23,5.6,60.7,26.4,23.3,100,14.9,16.0,2.55,0.409,0.0,,0,1
SierraLeone_Freetown_2017,2017-09-08,8.49,-13.23,34.7,60.7,26.1,23.0,100,16.1,21.0,2.0,0.429,0.0,,0,1
SierraLeone_Freetown_2017,2017-09-09,8.49,-13.23,37.2,60.7,27.2,23.1,100,9.6,15.0,2.15,0.425,0.0,,0,1
SierraLeone_Freetown_2017,2017-09-10,8.49,-13.23,0.5,60.7,27.4,23.3,94,16.2,5.0,3.74,0.402,0.0,,0,1
SierraLeone_Freetown_2017,2017-09-11,8.49,-13.23,16.7,60.7,27.4,23.3,100,13.8,15.0,2.71,0.409,0.0,,0,1
SierraLeone_Freetown_2017,2017-09-12,8.49,-13.23,17.9,60.7,27.2,23.1,100,9.1,15.0,2.61,0.423,0.0,,0,1
Italy_Ischia_2022,2022-11-26,40.74,13.89,69.3,67.4,15.4,10.6,87,48.0,22.0,1.62,0.354,156.0,1.15,0,1
Italy_Ischia_2022,2022-11-27,40.74,13.89,0.0,67.4,14.9,10.7,68,43.5,0.0,2.77,0.287,156.0,4.13,0,1
Italy_Ischia_2022,2022-11-28,40.74,13.89,0.0,67.4,13.8,9.9,74,19.5,0.0,1.75,0.259,156.0,2.3,0,1
Italy_Ischia_2022,2022-11-29,40.74,13.89,0.0,67.4,14.4,10.9,76,28.2,0.0,2.06,0.242,156.0,1.52,0,1
Italy_Ischia_2022,2022-11-30,40.74,13.89,0.7,67.4,13.9,10.4,74,31.1,6.0,1.88,0.227,156.0,1.17,0,1
Italy_Ischia_2022,2022-12-01,40.74,13.89,0.1,67.4,14.4,9.6,72,26.5,1.0,1.74,0.212,156.0,0.98,0,1
Italy_Ischia_2022,2022-12-02,40.74,13.89,11.0,67.4,15.3,11.6,86,31.1,12.0,1.2,0.23,156.0,0.85,0,1
Italy_Ischia_2022,2022-12-03,40.74,13.89,27.7,67.4,16.5,13.5,84,51.0,20.0,1.69,0.321,156.0,1.36,0,1
Italy_Ischia_2022,2022-12-04,40.74,13.89,19.8,67.4,16.9,11.4,91,41.5,9.0,1.27,0.328,156.0,2.85,0,1
Italy_Ischia_2022,2022-12-05,40.74,13.89,2.5,67.4,16.9,13.4,86,18.2,12.0,1.41,0.297,156.0,2.14,0,1
Italy_Ischia_2022,2022-12-06,40.74,13.89,0.1,67.4,16.9,11.7,88,17.9,1.0,1.47,0.272,156.0,1.48,0,1
Italy_Ischia_2022,2022-12-07,40.74,13.89,4.7,67.4,16.8,13.3,89,16.6,8.0,1.16,0.264,156.0,1.16,0,1
Italy_Ischia_2022,2022-12-08,40.74,13.89,1.1,67.4,16.4,11.7,92,17.9,7.0,1.04,0.257,156.0,0.96,0,1
Italy_Ischia_2022,2022-12-09,40.74,13.89,4.4,67.4,17.2,14.1,85,34.7,11.0,1.44,0.277,156.0,0.9,0,1
Italy_Ischia_2022,2022-12-10,40.74,13.89,16.0,67.4,17.2,13.6,88,34.5,17.0,1.07,0.303,156.0,0.87,0,1
Italy_Ischia_2022,2022-12-11,40.74,13.89,2.5,67.4,14.6,12.5,86,38.9,7.0,2.53,0.284,156.0,1.14,0,1
Italy_Ischia_2022,2022-12-12,40.74,13.89,0.0,67.4,13.7,10.0,69,30.8,0.0,2.58,0.248,156.0,1.0,0,1
Italy_Ischia_2022,2022-12-13,40.74,13.89,18.2,67.4,16.2,10.8,90,28.7,12.0,1.0,0.304,156.0,0.83,0,1
Italy_Ischia_2022,2022-12-14,40.74,13.89,26.8,67.4,18.0,11.3,90,35.9,13.0,0.86,0.326,156.0,1.68,0,1
Italy_Ischia_2022,2022-12-15,40.74,13.89,3.0,67.4,16.8,12.4,90,37.6,3.0,1.4,0.292,156.0,2.33,0,1
Italy_Ischia_2022,2022-12-16,40.74,13.89,19.3,67.4,17.8,14.3,89,30.1,11.0,0.99,0.318,156.0,1.69,0,1
Italy_Ischia_2022,2022-12-17,40.74,13.89,3.7,67.4,15.4,12.3,89,21.9,9.0,1.15,0.29,156.0,1.52,0,1
Italy_Ischia_2022,2022-12-18,40.74,13.89,0.0,67.4,15.6,11.1,94,22.6,0.0,1.37,0.268,156.0,1.26,0,1
Italy_Ischia_2022,2022-12-19,40.74,13.89,0.0,67.4,13.5,9.7,78,21.2,0.0,1.62,0.251,156.0,1.01,0,1
Italy_Ischia_2022,2022-12-20,40.74,13.89,0.0,67.4,14.1,8.3,91,13.8,0.0,1.11,0.242,156.0,0.85,0,1
Italy_Ischia_2022,2022-12-21,40.74,13.89,0.0,67.4,14.8,8.5,92,13.2,0.0,1.26,0.235,156.0,0.75,0,1
Italy_Ischia_2022,2022-12-22,40.74,13.89,0.2,67.4,15.4,12.3,90,14.7,2.0,0.93,0.229,156.0,0.67,0,1
Italy_Ischia_2022,2022-12-23,40.74,13.89,0.1,67.4,15.3,10.5,94,20.0,1.0,1.12,0.225,156.0,0.62,0,1
Italy_Ischia_2022,2022-12-24,40.74,13.89,0.2,67.4,17.0,12.3,95,17.7,2.0,1.01,0.22,156.0,0.57,0,1
Italy_Ischia_2022,2022-12-25,40.74,13.89,0.3,67.4,16.5,12.4,91,14.7,3.0,1.05,0.22,156.0,0.52,0,1
Italy_Marche_2022,2022-09-15,43.6,13.05,2.3,1.0,27.4,21.2,81,34.1,4.0,4.46,0.214,219.0,0.87,0,1
